,area,content,count,date,like,link,page,pk,title
24,中正區,10/24、10/31僅限兩場！全台遍地開花【行銷專題企劃】蘋果日報行銷業務部自去年舉辦「蘋果賞屋團」活動後，廣受業界及讀者好評，後續詢問電話不斷，迴響十分熱烈！近期搭配「蘋果賞屋祭」全台案場遍地開花，10/24、10/31兩天分別在大台北、桃園、新竹、台中、高雄舉辦賞屋團，各案場成交的第一位民眾，蘋果再送5萬元禮券！想要參加嗎？快打，各區專線，名額有限，額滿為止！※10/24蘋果賞屋團全台走透透●台北團-賞屋路線捷運南勢角站集合，第一站：中和-雙和一品苑，第二站：板橋-湛然幸福時光，午餐，第三站：板橋-玖原富都，第四站：新莊-這一站幸福，捷運新莊站解散 ●桃園團-賞屋路線桃園高鐵站集合，第一站：閱美館，午餐，第二站：杜拜美學，第三站：品上景，桃園高鐵站解散 ●新竹團-賞屋路線新竹高鐵站，第一站：雙學苑，午餐，第二站：環宇市，第三站：夢想市，新竹高鐵站解散 ●台中團-賞屋路線廣三SOGO百貨前廣場集合，第一站：西屯區-太子W時代，第二站：南投草屯鎮-年輕貴族，午餐，第三站：大里區-聚合發大美，第四站：北區-花見幸福，第五站：太平區-四季水悅，廣三SOGO百貨解散 ●高雄團-賞屋路線捷運紅線中央公園站出口1集合，第一站：棋琴17重奏，第二站：興富發大悅，午餐，第三站：美術高峰會，第四站：福懋圓方，捷運中央公園站解散 ※10/31蘋果賞屋團加碼再出發●台北團-賞屋路線捷運淡水站集合，第一站：淡水-富麗河，第二站：淡水-鴻築ONE ，午餐，第三站：中正區-將捷SOLO，第四站：松山區-松河大美，捷運松山站解散 ●桃園團-賞屋路線桃園高鐵站集合，第一站：京懋華爾道夫，午餐，第二站：中悦學府公園，第三站：君邑慕朵，高鐵桃園站解散 ●新竹團-賞屋路線新竹高鐵站，第一站：閑谷，午餐，第二站：勝旺好旺，第三站：中山世紀，第四站：巨城百貨萬聖節晚會，新竹高鐵站解散 ●台中團-賞屋路線廣三SOGO百貨前廣場集合，第一站：沙鹿區-巨匠榮景，第二站：北屯區-文心1，午餐，第三站：北區-麗寶微笑世紀，第四站：太平區-順天璞玥，廣三SOGO百貨解散 ●高雄團-路線規劃中，敬請期待！ 「蘋果賞屋團」報名專線：台北：(02)6601-6149、0975-167-376謝小姐桃園：(03)316-4288 #24、0918-711-592呂小姐新竹：(03)668-1022、0958-587-845陳小姐台中：(04)3600-9922#807、0972-052-605賴小姐高雄：(07)969-7711#811、0932-993-524張小姐 注意事項：※本活動採預約制，每梯次以20人為限，額滿為止(為服務更廣大的賞屋民眾，報名順序將以初次報名者為優先，敬請見諒！)※蘋果日報保留修改活動內容及行程之權利。蘋果賞屋祭活動專頁：http://lookhome.appledaily.com.tw/,25,2015/10/02/,,http://www.appledaily.com.tw/realtimenews/article/property/20151002/703064/applesearch/【特企】報名要快！蘋果日報賞屋團秒殺啦！,3,apl00025,【特企】報名要快！蘋果日報賞屋團秒殺啦！
25,中正區,,26,2015/10/01/,,http://www.appledaily.com.tw/appledaily/article/headline/20151001/36809616/applesearch/大樓壁磚剝落路人差1秒爆頭,3,apl00026,大樓壁磚剝落 路人差1秒爆頭
26,中正區,,27,2015/10/01/,,http://www.appledaily.com.tw/appledaily/article/property/20151001/36808838/applesearch/吳麗玲「一品苑」二拍2.2億元標脫,3,apl00027,吳麗玲「一品苑」二拍2.2億元標脫
27,中正區,（更新：新增影片）太恐怖了！強颱杜鵑橫掃北台灣，許多建築物外牆的招牌不堪強風吹拂搖搖欲墜，北市中正區衡陽路上一處建築物，今天接近中午時發生外牆壁磚掉落砸人的意外，警消調查，砸傷路人的壁磚面積約50Ｘ20公分大，1名路人左腳趾遭砸中受傷，目前該名患者意識清醒已送往醫院急救，而警消也在現場拉起警戒線，詳細壁磚掉落原因仍待進一步釐清。（突發中心／台北報導）出版時間：12：42更新時間：17：58,28,2015/09/30/,,http://www.appledaily.com.tw/realtimenews/article/local/20150930/702007/applesearch/【蘋果衝現場】嚇！北市壁磚掉落砸傷路人,3,apl00028,【蘋果衝現場】嚇！   北市壁磚掉落砸傷路人
28,中正區,落跑名媛吳麗玲的「元大一品苑」金拍第二拍標脫，拍賣底價2億1016萬元，總面積178.98坪（含建物132.94坪，車位5個共46.04坪），若車位總價以1300萬元計算，推算建物每坪單價約148.3萬元。開拍結果為劉姓自然人以2億2070萬元標下，溢價率5%，拍出金額換算建物每坪單價為156.2萬元。 台灣房屋智庫發言人張旭嵐分析，「元大一品苑」在中正區豪宅有其代表性，在2010年8月完工交屋，就進駐了41位名人。因為緊鄰博愛特區，離總統寓所太近，因此15樓以上的窗戶採封閉式設計，才得以順利取得使用執照。鶴立雞群於博愛特區，坐擁遼闊無遮蔽的視野，是「元大一品苑」吸引名人匯集的獨特之處。頂級建材與設計，與名人為鄰並享元首級治安環境，應是吸引買方下標的重要原因之一。 根據實價登錄揭露資料，「元大一品苑」載有2筆紀錄，分別是2012年8月的3樓，每坪建物成交價換算為153.8萬元，以及2013年1月的6樓，每坪建物成交價為162.1萬元。（詹宜軒／台北報導） 「蘋果掀房事」每周三中午12點半，午餐加好料～更多房地產新聞，請參考蘋果地產王粉絲團,29,2015/09/30/,,http://www.appledaily.com.tw/realtimenews/article/property/20150930/701909/applesearch/溢價5　「元大一品苑」2.2億標脫,3,apl00029,溢價5%　「元大一品苑」2.2億標脫
29,中正區,基隆市長林右昌剛剛在臉書轉貼自來水公司的公告，表示因為安和二街及麥金路口的大水管破裂，今晚6時將開挖搶修，部分地區將停水至明天中午。停水公告的區域包括基隆市信義區、仁愛區、中山區全部村里，安樂區崇德路、樂一路、西定路、新西街、碇國街、八德路、麥金路、安樂路一段，以及中正區部分區域。（劉育良／綜合報導）,30,2015/09/29/,,http://www.appledaily.com.tw/realtimenews/article/life/20150929/701502/applesearch/基隆水管破裂　部分區域停水至明天中午,3,apl00030,基隆水管破裂　部分區域停水至明天中午
30,中正區,,31,2015/09/27/,,http://www.appledaily.com.tw/appledaily/article/headline/20150927/36802145/applesearch/「龍腦」突遭夷平屋主跪訴沒同意,4,apl00031,「龍腦」突遭夷平 屋主跪訴沒同意
31,中正區,(更新：新增影片)北市中正區汀州路都更案中，不同意拆除的「龍腦」戶，昨遭無預警拆除。屋主羅進光今天上午出面表示，昨晚才得知自己的房子被拆，受訪時並激動哽咽下跪，表示他沒有同意拆除房子，且房內還有傢俱、證件等物品，他現在感到很無奈，只希望總統馬英九、市長柯文哲和全台灣人民一起祈福，保護台灣及台北。羅進光因聲稱房子位處「龍腦」風水位置拒絕搬遷，若拆除恐造成災害，引發外界關注。羅進光今天說，老天保存這條小幼龍卻被挖掉，真悲哀；前陣子他有感覺到房子不保而心神不寧，他建議建商在原地蓋公園綠地保下「龍脈」。（生活中心／台北報導）出版時間：12:37更新時間：14:08,32,2015/09/26/,,http://www.appledaily.com.tw/realtimenews/article/life/20150926/699562/applesearch/【更新】​龍腦戶遭拆　屋主哽咽跪哭,4,apl00032,【更新】​龍腦戶遭拆　屋主哽咽跪哭
32,中正區,北市中正區汀州路都更案不同意戶羅先生堅稱房屋位處「龍腦」，拒絕搬遷，連台北市長柯文哲前往開示都沒有結果，房屋卻在昨天中午遭到三台怪手進駐夷平；《壹電視》報導，屋主今日出面召開記者會，不但當場老淚縱橫拜託總統馬英九及台北市長柯文哲救救這塊地，更激動下跪請大家一起保護龍腦寶地，因為這是屬於全體國人的，不是他個人的財產。記者詢問都更新房蓋好還要嗎？屋主表示：「我不要了，都已經被破壞了！」 柯文哲今表示，這很為難，北市的都更一定要做，但無法所有住戶百分之百都同意，有一、二戶卡在那裡，很為難，SOP（標準作業程序）要重寫，他也會找時間拜訪羅姓住戶。汀州路都更案因為羅姓屋主拒絕搬遷，導致79戶同意戶遲無法開始都更，即使周遭房屋全數移平，羅依然堅持不拆。柯文哲6月前往實勘，但雙方溝通未果。 昨天房子被折時，北市都發局長林洲民表示，實施者太平洋建設有和北市副祕書長李文英報備過拆除一事，由於此為百分之百的民間都更案，只要實施者和不同意戶自行協調有共識即可，公權力不必介入，先前柯文哲是出於關心才去拜訪不同意戶。據他了解，拆除過程及事後均未有抗議或抗爭情事發生。（即時新聞中心／綜合報導）,33,2015/09/26/,,http://www.appledaily.com.tw/realtimenews/article/life/20150926/699556/applesearch/龍腦被拆　屋主痛哭下跪：大家幫幫我,4,apl00033,龍腦被拆　屋主痛哭下跪：大家幫幫我
33,中正區,(更新:新增影片)北市中正區汀州路都更案不同意戶羅先生堅稱房屋位處「龍腦」，拒絕都更，台北市長柯文哲親赴開示未果，昨傳出房屋遭到怪手夷平，推測羅姓住戶恐未同意拆屋。柯文哲今表示，這很為難，北市的都更一定要做，但無法所有住戶百分之百都同意，有一、二戶卡在那裡，很為難，SOP（標準作業程序）要重寫，他也會找時間拜訪羅姓住戶。柯文哲今出席秋蟹促銷活動受訪時表示，不要稱他（羅姓住戶）為龍腦，他只是堅持自己的想法。柯文哲說，所有的私辦都更案件都要反省，如何做較smooth（流暢之意），因要住戶百分之百都同意有困難，但一兩戶卡住也不是辦法，所以要在多數人的利益及少數人的堅持中取得平衡。由於拆除執照由北市府發放，柯文哲說，廠商拆屋前還是要與住戶溝通。若住戶控告建商，北市府是否有責給人強拆的觀感？柯說，很難答，好啦，找個時間去拜訪他一下。（郭美瑜／台北報導）出版時間:11:38更新時間:12:38,34,2015/09/26/,,http://www.appledaily.com.tw/realtimenews/article/life/20150926/699537/applesearch/都更龍腦戶被拆　柯P：無法所有住戶都同意,4,apl00034,【更新】都更龍腦戶被拆　柯P：無法所有住戶都同意
34,中正區,,35,2015/09/26/,,http://www.appledaily.com.tw/appledaily/article/property/20150926/36799172/applesearch/新案議價空間加大,4,apl00035,新案議價空間加大
35,中正區,,36,2015/09/26/,,http://www.appledaily.com.tw/appledaily/article/property/20150926/36799190/applesearch/巨流河享新店溪首排景觀,4,apl00036,巨流河 享新店溪首排景觀
36,中正區,,37,2015/09/26/,,http://www.appledaily.com.tw/appledaily/article/supplement/20150926/36799673/applesearch/(北部版)秋天蝦味鮮,4,apl00037,(北部版) 秋天蝦味鮮
37,中正區,北市中正區汀州路都更案不同意戶羅先生堅稱房屋位處「龍腦」，拒絕搬遷，連台北市長柯文哲前往開示都沒有結果，房屋卻在今天中午遭到三台怪手進駐夷平，當地永功里長陳宏明表示，整天都找不到屋主羅先生，結果晚上九點半出現在被夷平的舊屋對面，但心情平靜，沒有透露下一步動作，談話口氣間，應該是沒答應拆屋，已勸他心裡放寬點。 汀州路都更案因為羅姓屋主拒絕搬遷，導致79戶同意戶遲無法開始都更，即使周遭房屋全數移平，羅依然堅持不拆。柯文哲6月前往實勘，但雙方溝通未果。 北市都發局長林洲民晚間表示，實施者太平洋建設有和北市副祕書長李文英報備過拆除一事，由於此為百分之百的民間都更案，只要實施者和不同意戶自行協調有共識即可，公權力不必介入，先前柯文哲是出於關心才去拜訪不同意戶。據他了解，拆除過程及事後均未有抗議或抗爭情事發生。 他說，實施者與這位釘子戶應該有些溝通，不管溝通如何，這是個百分百私辦都更與實施戶間的問題，市府不會介入。(生活中心/台北報導),38,2015/09/25/,,http://www.appledaily.com.tw/realtimenews/article/life/20150925/699413/applesearch/汀州路「龍腦」拆了林洲民:私辦都更不介入,4,apl00038,汀州路「龍腦」拆了    林洲民:私辦都更不介入
38,中正區,台北市衛生局今公布新增1例本土及1例境外移入登革熱確診個案，此例本土個案為居住於北投區的21歲男子，目前在台南就學，於昨日出現發燒症狀而至當地醫院就醫，經快篩檢驗結果呈陽性反應，目前已返回台北住家休養。另1例境外移入個案為馬來西亞籍女性，目前接觸者並無症狀。今年至今，北市已累計確診23例本土性登革熱個案及42例境外移入個案。台北市衛生局疾病管制處長陳少卿表示，境外移入個案為馬來西亞籍女性於本月17日出現發燒症狀，20日與3名友人來台觀光並入住中正區旅店，因發燒於機場檢疫站抽血送疾管署檢驗，昨晚檢驗呈陽性。陳少卿說，該局已啟動登革熱緊急防治措施，分別對本土與境外移入個案的居住地，以及病毒血症期停留大於2小時的活動地周邊半徑100與50公尺範圍，進行病媒蚊密度調查及清除孳生源，並持續監測個案及接觸者狀況，環保局預計於今日進行環境消毒。（沈能元／台北報導）</iframe,39,2015/09/22/,,http://www.appledaily.com.tw/realtimenews/article/life/20150922/696733/applesearch/北市新增1例本土登革熱　21歲男台南就學染病,4,apl00039,北市新增1例本土登革熱　21歲男台南就學染病
